x,y,z,c
-1.004059,-4.202796,3.809932,3.000000
-0.916960,-5.224647,3.044909,3.000000
1.897557,-5.401941,4.049935,3.000000
3.457213,-4.680364,3.879628,3.000000
-1.410428,-0.593184,3.437485,3.000000
4.905362,4.245838,-1.733826,3.000000
1.890978,-5.393925,3.627010,3.000000
-1.663897,-4.700844,2.301799,3.000000
3.237601,0.108624,-0.220378,3.000000
-3.426872,6.083397,-0.449626,3.000000
3.383540,0.580604,1.431592,3.000000
-0.836482,-0.140104,2.980105,3.000000
5.330358,6.082093,-2.117440,3.000000
-3.339843,6.260175,-0.992802,3.000000
4.503497,4.522249,-1.917570,3.000000
-1.967847,-3.241424,1.793308,3.000000
-0.750951,-3.735526,2.597174,3.000000
-1.241524,-5.774269,3.292346,3.000000
3.493763,-2.287621,3.810752,3.000000
1.586802,5.774548,-3.936191,3.000000
-0.119821,-0.040154,3.162172,3.000000
-1.574315,-3.073157,1.702330,3.000000
3.815164,-4.310512,1.746413,3.000000
-1.470177,0.133440,4.681521,3.000000
2.796296,-4.136928,3.067526,3.000000
2.594598,-4.994874,4.178511,3.000000
4.144845,-4.261835,1.583460,3.000000
3.615218,-2.200606,2.465958,3.000000
-1.347854,-0.490544,3.380932,3.000000
3.350533,-4.817762,1.992138,3.000000
-0.977890,-3.986327,3.711612,3.000000
-5.445800,1.324837,-3.383220,3.000000
1.605727,-6.717447,3.080214,3.000000
-0.969866,-4.338098,3.935807,3.000000
1.083501,-6.253839,2.614677,3.000000
-1.784362,-3.818370,1.449691,3.000000
5.419315,3.961993,-1.274267,3.000000
3.237210,-2.872285,4.088397,3.000000
4.907469,-1.987502,1.904065,3.000000
-2.403579,5.839205,-1.796767,3.000000
3.573644,6.301265,-1.042773,3.000000
4.981489,6.222321,-2.422644,3.000000
-1.197091,-3.828501,3.737746,3.000000
4.561539,4.324176,-2.553983,3.000000
-1.161124,-3.355853,3.907109,3.000000
0.987465,-6.218932,2.615377,3.000000
2.122643,-5.224312,4.183052,3.000000
2.099272,-5.230008,4.204862,3.000000
3.876516,-2.191744,3.544459,3.000000
3.049653,-3.447861,3.829364,3.000000
2.243236,0.611170,-1.520640,3.000000
1.467932,-6.172671,3.398900,3.000000
-1.082372,-3.610010,3.830560,3.000000
2.507277,-6.222373,-2.387256,3.000000
3.462571,-4.563226,3.785436,3.000000
4.827921,2.925710,-3.766789,3.000000
5.549306,4.077079,-0.439672,3.000000
-0.177320,-0.051049,3.224388,3.000000
2.989000,0.488898,1.799652,3.000000
1.090291,0.503835,-0.398579,3.000000
-5.338465,-0.149422,-3.155689,3.000000
-3.387492,-1.513214,-3.325622,3.000000
3.640095,0.374277,1.773714,3.000000
4.883150,-4.170690,0.258190,3.000000
3.935044,0.192974,0.409369,3.000000
1.144603,0.512280,-0.418999,3.000000
2.525042,-6.211060,-2.406971,3.000000
-0.717657,6.981523,-2.402467,3.000000
1.671415,-6.028689,2.993923,3.000000
4.750342,6.231371,-2.894958,3.000000
-1.895320,-4.428432,0.973142,3.000000
3.500626,0.061191,2.505275,3.000000
-1.582981,-3.219587,1.682692,3.000000
2.678687,6.389181,-3.861568,3.000000
3.823891,-2.165162,3.592158,3.000000
-0.972376,-4.964548,4.404601,3.000000
4.571280,-1.024549,2.320102,3.000000
-6.174134,1.661353,4.949441,3.000000
-1.753433,-1.871216,4.263039,3.000000
-1.450734,-0.712998,3.855468,3.000000
-3.336117,6.304141,-1.198742,3.000000
-1.810676,1.969292,5.845939,3.000000
0.688432,-6.687307,2.783485,3.000000
3.007405,6.240892,-3.886474,3.000000
3.494851,-4.393273,1.814066,3.000000
-3.474920,6.108637,-0.603420,3.000000
3.233129,-2.638698,0.361772,3.000000
5.438307,3.242599,-1.022783,3.000000
-4.600272,-1.018166,2.627851,3.000000
7.697490,0.311710,0.399936,3.000000
-3.678421,6.051359,0.372310,3.000000
-0.213498,-6.415317,0.931136,3.000000
5.685892,0.048197,0.775115,3.000000
4.662899,-0.850071,2.277166,3.000000
1.975613,1.703180,6.408872,3.000000
3.275234,-3.391934,4.491614,3.000000
-0.981311,-4.377499,3.470301,3.000000
3.230093,-2.850339,0.618013,3.000000
3.240049,5.393538,-4.283164,3.000000
-3.593496,6.177729,-0.636276,3.000000
-1.161320,-4.353638,3.611547,3.000000
3.202715,-3.604736,4.496399,3.000000
-0.016778,-6.003681,3.569079,3.000000
4.375423,-3.478091,1.775680,3.000000
3.274379,5.221969,-4.368718,3.000000
1.231247,-6.722176,3.076882,3.000000
5.380276,5.253166,-0.978713,3.000000
-3.503063,-1.526203,2.560014,3.000000
2.633632,-5.368238,4.639632,3.000000
3.697909,1.463506,1.498951,3.000000
3.226320,0.435903,-0.263068,3.000000
-2.861810,-7.114728,-0.895109,3.000000
-5.426769,-0.355331,-3.379634,3.000000
2.696892,6.284239,-3.785224,3.000000
5.142361,-3.066357,0.611019,3.000000
3.627561,-3.898812,3.993528,3.000000
5.062794,3.831769,-1.764747,3.000000
3.995608,-1.982782,3.824639,3.000000
4.755483,-0.953234,2.296929,3.000000
-1.366437,-2.758791,4.037969,3.000000
-4.719409,-0.956973,2.748617,3.000000
-3.687388,-5.714002,-0.347910,3.000000
3.786937,5.290081,-3.037358,3.000000
0.076484,-6.623781,2.621725,3.000000
3.253493,-2.769316,0.649586,3.000000
3.566605,-0.080647,2.155680,3.000000
4.121236,0.148705,3.371890,3.000000
-1.118561,-4.229636,3.850290,3.000000
0.649027,-6.812707,1.913436,3.000000
-3.559400,6.107138,0.263368,3.000000
-2.888520,-7.096201,-0.911856,3.000000
3.476590,-3.081452,1.973104,3.000000
-3.611862,6.025224,0.153866,3.000000
1.974047,1.718744,6.438346,3.000000
0.576458,-6.694490,2.135621,3.000000
3.935672,-0.330409,1.944590,3.000000
-3.677076,-5.725632,-0.353263,3.000000
-1.783878,-2.216751,4.218333,3.000000
4.386953,-0.858357,2.756731,3.000000
-1.327139,-2.546298,4.016223,3.000000
-3.363568,5.823836,0.326681,3.000000
3.447061,-3.520307,3.956142,3.000000
-4.919193,-0.838042,2.868315,3.000000
-1.369095,-1.564490,3.893778,3.000000
4.818040,4.521090,-1.378048,3.000000
1.285654,-6.781836,3.075428,3.000000
4.407270,-0.221789,1.809661,3.000000
0.192852,-6.785526,2.620515,3.000000
3.808314,0.534764,1.998267,3.000000
-3.683199,-5.717126,-0.342277,3.000000
3.783108,-1.247756,-0.145924,3.000000
4.668791,-0.936014,2.315797,3.000000
-3.609778,6.149330,-0.257433,3.000000
1.857439,6.170670,-3.875839,3.000000
3.447874,-3.320403,3.844586,3.000000
3.231165,5.192002,-4.441513,3.000000
3.480176,6.277775,-2.974074,3.000000
4.668729,3.900845,-1.173554,3.000000
-3.676862,-5.722198,-0.340074,3.000000
-3.506644,-1.592486,2.558236,3.000000
4.644927,2.205454,-0.072017,3.000000
5.612112,0.088670,0.718412,3.000000
2.590608,-5.426145,4.600287,3.000000
3.455999,-3.242140,3.826039,3.000000
-0.805404,-0.394087,3.962930,3.000000
1.132834,-6.550745,3.107760,3.000000
-3.388236,6.082390,-0.778705,3.000000
-1.222687,-3.937674,3.867692,3.000000
5.195829,2.744879,-0.659523,3.000000
-1.876524,1.994450,5.784193,3.000000
-3.574183,-5.770508,-0.346334,3.000000
3.772510,1.008343,0.354800,3.000000
0.200755,3.090667,-6.044732,3.000000
4.141359,-3.191043,2.255950,3.000000
-3.641591,6.066076,0.185835,3.000000
2.164043,1.171074,-1.541973,3.000000
3.197654,6.031984,-3.499612,3.000000
-1.104632,-2.365225,1.790547,3.000000
5.034403,4.630873,-1.340182,3.000000
-3.348591,5.863882,0.246553,3.000000
0.406162,-4.918699,3.262861,3.000000
4.531233,-0.908499,-4.216280,3.000000
-0.650015,-3.757609,2.413853,3.000000
-3.398282,5.744928,-0.019664,3.000000
2.575364,5.938001,-4.028680,3.000000
1.956931,0.838357,-0.559761,3.000000
-1.298399,-3.512663,2.695823,3.000000
-1.376545,-1.338553,2.920148,3.000000
3.558063,0.618675,1.307160,3.000000
-0.124383,-4.780784,2.019182,3.000000
2.726915,6.043946,-3.795426,3.000000
0.807522,-5.872753,1.922393,3.000000
-3.562307,6.031718,0.244134,3.000000
0.882984,-5.761662,1.890621,3.000000
3.822609,1.556765,1.419819,3.000000
3.922004,6.196158,-4.113333,3.000000
2.485051,6.209014,-3.803275,3.000000
-3.222761,5.991925,-1.106767,3.000000
1.152877,-6.062558,-0.509689,3.000000
4.803906,5.895816,-2.474221,3.000000
3.028593,6.155091,-3.751004,3.000000
-0.011052,-4.221239,3.445702,3.000000
5.301129,-3.336965,0.266265,3.000000
-3.240133,6.074660,-0.963998,3.000000
-3.536846,6.002238,0.050703,3.000000
4.738860,-4.303014,0.138366,3.000000
3.809310,0.291859,0.630460,3.000000
0.006356,-4.404172,3.440844,3.000000
1.248860,-7.435060,1.129635,3.000000
5.100367,5.202398,-1.644655,3.000000
1.740703,-6.278179,-0.869558,3.000000
-3.359570,6.599235,-1.621613,3.000000
2.488085,-4.274490,3.043351,3.000000
3.448031,5.437181,-3.973507,3.000000
3.345131,-0.457843,2.717535,3.000000
3.516418,-0.734842,1.392775,3.000000
3.560537,6.030530,-4.047808,3.000000
3.923047,6.367186,-2.813659,3.000000
-2.678736,6.083339,-1.669828,3.000000
-1.096477,-3.577565,2.147941,3.000000
-3.612505,5.957141,-0.025399,3.000000
1.583750,-6.362550,-0.876927,3.000000
5.192773,2.792189,-0.700179,3.000000
4.981388,4.115270,-1.100318,3.000000
2.051153,-5.924125,-0.724809,3.000000
5.074578,-3.771352,0.740127,3.000000
3.028343,-0.570444,0.501726,3.000000
1.764642,6.083157,-3.776893,3.000000
0.042009,-3.988622,3.563826,3.000000
0.987370,-5.747695,1.895603,3.000000
0.783964,5.831086,-3.934642,3.000000
4.777067,-0.749460,-3.664364,3.000000
-5.051764,1.158198,-3.443105,3.000000
3.371302,-5.843716,-1.380545,3.000000
5.079125,-3.711129,0.552335,3.000000
3.415183,5.511008,-3.954425,3.000000
3.438152,-2.626498,0.724371,3.000000
-1.958748,-3.582175,2.672558,3.000000
1.460628,-5.122097,3.686047,3.000000
-3.264649,6.136206,-1.060978,3.000000
-0.685167,-3.538807,3.571733,3.000000
-5.447857,1.484275,-3.366200,3.000000
-1.913861,-3.693617,2.710907,3.000000
2.732228,-0.937836,0.435875,3.000000
4.977082,-1.747380,1.983933,3.000000
-3.387671,5.873811,0.212412,3.000000
-3.408828,5.922866,-0.056094,3.000000
2.630215,0.771534,-0.068191,3.000000
1.592240,-5.077272,3.722392,3.000000
2.618954,-1.938826,3.738530,3.000000
4.713295,1.484153,-0.306100,3.000000
3.909701,6.224150,-4.128613,3.000000
3.517300,0.933488,1.363863,3.000000
0.328596,-5.019290,1.772072,3.000000
-1.071976,-3.226182,3.127470,3.000000
-3.241174,5.730447,0.331632,3.000000
2.963253,-1.115082,1.571249,3.000000
3.731098,0.258673,0.536445,3.000000
2.724386,6.442427,-3.663152,3.000000
5.075361,-3.763841,0.729324,3.000000
0.898577,-6.378903,1.594506,3.000000
0.225314,-6.203744,1.752789,3.000000
4.001968,5.736880,-1.960893,3.000000
3.911869,6.193888,-4.109522,3.000000
3.206089,0.143023,2.070806,3.000000
3.468641,-0.271571,1.507962,3.000000
-1.288407,-1.303336,2.932752,3.000000
6.624154,6.147513,-2.629170,3.000000
0.044903,-4.635908,3.168068,3.000000
-3.585019,5.987333,0.040375,3.000000
-0.682643,-0.433359,2.435692,3.000000
0.603876,-6.147474,2.191651,3.000000
-3.387683,6.082923,-0.641646,3.000000
-1.002071,-5.944912,0.705728,3.000000
3.615587,0.659677,1.312644,3.000000
7.356683,1.535608,1.520443,4.000000
8.636351,0.499212,2.448440,4.000000
1.884890,-4.025660,-3.035256,4.000000
1.171022,-0.765748,-3.618710,4.000000
2.178600,-4.136268,-2.719789,4.000000
8.430302,0.723667,1.617420,4.000000
-0.259081,-0.291927,-2.845401,4.000000
9.018703,0.003225,1.292893,4.000000
-2.688054,-5.267535,2.696775,4.000000
7.686896,1.337337,0.849392,4.000000
2.216679,-4.176659,-2.644298,4.000000
7.917556,1.230883,1.704439,4.000000
6.294214,-4.209051,5.379324,4.000000
8.284717,0.875782,1.620379,4.000000
-0.099190,-0.226956,-2.695562,4.000000
1.899748,-4.032627,-3.025067,4.000000
8.475400,0.972900,1.126666,4.000000
7.891220,1.254708,1.766195,4.000000
1.900305,-4.032353,-3.024600,4.000000
8.541558,0.995040,1.089078,4.000000
-0.413584,-5.095289,2.172126,4.000000
-0.260504,-0.288193,-2.848586,4.000000
-0.164606,-0.271663,-2.843132,4.000000
0.789881,-0.087719,-3.226177,4.000000
0.526745,-0.222312,-2.887808,4.000000
-2.075369,0.237697,0.939261,4.000000
-1.247991,-0.327151,-3.813978,4.000000
5.739999,-4.575642,5.582855,4.000000
2.607839,-3.385694,-2.145951,4.000000
-3.317247,-2.783261,6.306468,4.000000
6.279599,-4.221666,5.386192,4.000000
-2.643262,-5.411027,2.841175,4.000000
6.294500,-4.209225,5.379350,4.000000
-2.230972,-0.179368,0.913611,4.000000
5.997936,-4.403950,5.490067,4.000000
-0.221647,-0.430018,-2.929367,4.000000
7.444462,1.691088,1.083839,4.000000
-2.249753,-0.251950,0.920998,4.000000
6.242729,-4.240251,5.399975,4.000000
-1.114213,-0.220337,-3.218833,4.000000
-0.245032,-0.286546,-2.843759,4.000000
1.485205,-5.040174,0.678399,4.000000
0.866403,-1.113526,-3.433977,4.000000
8.363528,0.704377,1.616856,4.000000
1.937867,-4.048170,-2.980740,4.000000
0.565012,-0.260005,-2.807680,4.000000
7.642983,1.451671,0.711486,4.000000
7.932739,0.861269,0.501360,4.000000
8.994279,0.030753,1.317868,4.000000
-2.078580,0.246678,0.954333,4.000000
-2.229122,-0.164933,0.909065,4.000000
7.863236,0.991974,0.560965,4.000000
-0.220096,-1.097492,-3.239966,4.000000
-0.426115,-0.127566,-2.584734,4.000000
2.567408,-3.346513,-2.177689,4.000000
7.725853,1.274300,0.923098,4.000000
7.626439,1.517777,0.635323,4.000000
8.638440,0.498848,2.463458,4.000000
7.575137,1.702437,1.673138,4.000000
8.616527,0.327176,2.183723,4.000000
-0.624746,-1.097027,-3.329758,4.000000
8.891528,-0.010989,1.331630,4.000000
8.630369,0.772914,2.011189,4.000000
5.721910,-4.589329,5.590943,4.000000
-2.142282,0.098374,0.968783,4.000000
-2.127552,0.069334,0.913604,4.000000
0.773365,-1.180029,-3.366210,4.000000
8.975019,0.002797,1.306731,4.000000
-0.648163,-5.302504,1.779645,4.000000
8.194996,0.924738,1.787933,4.000000
8.272627,0.884279,1.602520,4.000000
-0.254433,-1.065736,-3.272822,4.000000
0.058854,-1.051850,-3.168152,4.000000
-2.226623,-0.194232,0.912527,4.000000
8.337113,0.940206,1.184491,4.000000
7.982855,0.767660,0.439112,4.000000
8.982786,0.002671,1.303053,4.000000
8.281597,0.876390,1.286398,4.000000
7.452557,1.659667,1.084102,4.000000
-2.035451,0.262963,0.912721,4.000000
7.654169,1.407997,0.763078,4.000000
-0.646838,-0.965143,-3.364604,4.000000
7.908697,1.285393,1.689486,4.000000
-1.268327,-0.312278,-3.808061,4.000000
-1.263160,-0.316113,-3.810043,4.000000
-2.668895,-5.341733,2.806083,4.000000
8.598607,0.392672,2.088913,4.000000
8.052791,1.091863,1.602846,4.000000
-0.362016,-0.158919,-2.649268,4.000000
8.610741,0.380428,2.151331,4.000000
6.186245,-4.282079,5.421813,4.000000
1.916175,-4.906178,0.283255,4.000000
7.347803,1.454975,1.512238,4.000000
7.673980,1.360187,0.820269,4.000000
-2.764646,-5.810288,3.012906,4.000000
-1.116988,-0.218526,-3.218116,4.000000
1.674310,-4.930059,0.370248,4.000000
6.279759,-4.221499,5.385787,4.000000
0.448045,-5.056861,2.959095,4.000000
7.634727,1.562918,1.648585,4.000000
-6.688089,-1.971931,-2.503331,4.000000
-6.584388,-2.050080,3.923582,4.000000
-7.419935,-0.962695,1.209354,4.000000
-7.098380,-0.760266,4.613563,4.000000
-6.772427,-0.936168,5.608549,4.000000
-5.737688,-2.819792,4.141589,4.000000
-6.591106,-2.185777,2.746965,4.000000
4.043803,-8.774673,2.151496,4.000000
-7.290635,-1.207456,1.360417,4.000000
-1.243079,2.504356,-3.758424,4.000000
-7.160061,-1.599224,1.591145,4.000000
-5.771917,-2.878159,-2.341024,4.000000
-7.024781,-0.897488,4.162336,4.000000
3.962851,-8.676662,2.198662,4.000000
-5.745159,-2.859498,-2.374496,4.000000
-4.684581,-3.942750,-2.356602,4.000000
-7.344290,-1.244312,1.517343,4.000000
-7.403461,-1.260963,2.163595,4.000000
-6.809568,-0.861946,5.184366,4.000000
-6.550822,-2.219704,3.221763,4.000000
-6.873227,-0.968556,4.806132,4.000000
-6.458114,-2.348993,3.760984,4.000000
-6.457664,-1.029894,0.577878,4.000000
4.017445,-2.037518,5.535259,4.000000
-6.935172,-0.794502,4.006998,4.000000
-6.538758,-2.140014,3.814195,4.000000
-6.513404,-1.121921,0.554349,4.000000
3.646486,-2.015413,5.978243,4.000000
3.730149,-2.048371,6.007786,4.000000
3.975119,-2.049242,5.540373,4.000000
4.658579,-1.881890,6.004649,4.000000
-7.035653,-0.226497,5.508134,4.000000
4.741878,-1.879438,6.008998,4.000000
3.921334,-8.140896,3.531643,4.000000
-6.652597,-1.970852,-2.523618,4.000000
3.869536,-8.319823,3.017896,4.000000
-6.543903,-2.132117,3.824024,4.000000
4.407972,-1.912641,5.612985,4.000000
-6.329615,-2.284297,3.914794,4.000000
-5.216040,-5.675690,-2.867437,4.000000
-6.832103,-0.935399,4.974683,4.000000
-6.894072,-1.734089,3.872754,4.000000
3.322768,-2.285376,6.512330,4.000000
-7.412704,-1.099295,1.492095,4.000000
-7.405460,-1.258308,2.098305,4.000000
-6.665979,-2.135590,2.838241,4.000000
3.859935,-8.443556,2.623708,4.000000
-7.314256,-1.339217,1.861373,4.000000
-6.437250,-2.406230,3.775000,4.000000
3.850859,-8.332689,2.736612,4.000000
-6.663151,-2.049976,-2.471022,4.000000
3.952564,-8.654186,2.225507,4.000000
3.861178,-8.365414,2.886704,4.000000
-7.289817,-1.202876,1.352815,4.000000
-6.767661,-0.911361,5.546359,4.000000
4.717589,-1.873131,6.010959,4.000000
3.850915,-2.023303,5.976844,4.000000
-1.738964,2.207056,-3.717752,4.000000
4.673408,-1.879317,6.008921,4.000000
-4.686025,-3.947249,-2.352172,4.000000
-6.433411,-2.343794,2.537346,4.000000
-6.883035,-0.986483,4.741957,4.000000
3.894383,-2.145579,5.775422,4.000000
4.126606,-8.841734,2.121926,4.000000
4.679942,-1.880826,6.005353,4.000000
3.478903,-2.531145,6.053198,4.000000
-6.931173,-0.978843,4.568969,4.000000
-6.589580,-2.027959,3.964804,4.000000
3.828414,-8.614130,2.158541,4.000000
-7.035200,-0.940715,4.109035,4.000000
3.817993,-8.275045,2.793231,4.000000
3.917877,-8.161332,3.466146,4.000000
-7.158687,-1.568657,1.518182,4.000000
-6.558647,-1.272146,0.679723,4.000000
-5.891009,-2.672595,-2.402344,4.000000
-6.552946,-2.232828,3.471753,4.000000
-6.598213,-2.127091,3.661423,4.000000
3.923779,-8.133696,3.555130,4.000000
-6.256168,-2.376176,3.672132,4.000000
-6.635350,-2.173317,3.332049,4.000000
-7.413418,-0.998855,1.270146,4.000000
-7.393593,-1.274612,2.014252,4.000000
-7.133312,-0.710035,4.641761,4.000000
-6.579200,-0.708558,0.640394,4.000000
4.000580,-8.734070,2.162724,4.000000
-4.947376,-3.937469,-2.366152,4.000000
3.308004,-2.385462,6.642734,4.000000
3.965727,-8.668821,2.218156,4.000000
3.619495,-2.348390,5.867449,4.000000
-7.144757,-1.669747,1.463091,4.000000
-6.291310,-2.369658,3.569067,4.000000
4.105397,-8.827935,2.124130,4.000000
-6.570919,-2.094141,3.960068,4.000000
-6.866830,-1.809806,3.806111,4.000000
3.803751,-8.245213,2.802187,4.000000
-6.463860,-2.279817,3.055001,4.000000
-7.028214,-0.277421,5.473541,4.000000
-6.729375,-1.953450,-2.485378,4.000000
-4.731792,-3.948195,-2.347868,4.000000
-7.385731,-0.956819,1.093077,4.000000
1.084417,2.237887,0.618870,4.000000
-0.909446,4.164385,-2.168388,4.000000
2.854630,1.154228,-1.924485,4.000000
-0.509968,4.000001,-1.334595,4.000000
6.467271,-1.782785,0.072892,4.000000
0.503739,3.933783,2.083052,4.000000
-0.187306,2.091137,0.358357,4.000000
1.882036,-0.115322,-3.092153,4.000000
-0.934051,4.219762,-2.150432,4.000000
1.363488,-0.673951,-2.942923,4.000000
-0.943794,4.202188,-2.146924,4.000000
0.016264,4.006833,2.251483,4.000000
4.995682,-3.158416,1.103358,4.000000
4.320680,-1.397137,0.257249,4.000000
1.542218,8.521896,1.552814,4.000000
6.459668,1.111293,1.499637,4.000000
0.781872,0.862555,-1.819229,4.000000
8.070866,-0.128880,1.151153,4.000000
0.971021,0.745736,-2.385160,4.000000
1.635799,3.633033,1.175421,4.000000
-0.924308,4.195450,-2.118313,4.000000
-0.937994,4.194441,-2.144840,4.000000
0.164732,3.901010,2.254900,4.000000
0.693367,0.927957,-2.313283,4.000000
0.844942,-6.503907,1.370600,4.000000
6.895086,1.244129,1.537556,4.000000
4.471881,-2.785773,-2.523299,4.000000
0.884485,1.689332,0.613421,4.000000
8.723561,-0.067736,1.409935,4.000000
-7.434434,-0.151958,-2.623952,4.000000
-0.801861,3.999731,-2.086381,4.000000
-7.854442,0.524473,-2.331796,4.000000
6.561974,-2.918870,3.260529,4.000000
2.475704,3.104069,-1.562587,4.000000
1.584893,8.480068,1.430411,4.000000
5.841424,0.154097,2.687693,4.000000
-0.847149,4.091303,-2.102969,4.000000
3.455776,-3.804419,4.075577,4.000000
-0.610613,4.090519,3.303615,4.000000
-2.795064,-0.252243,5.326624,4.000000
-0.877953,4.121951,-2.120015,4.000000
-0.544696,-7.666875,0.925156,4.000000
4.964887,-3.856343,1.610243,4.000000
-0.876590,4.115744,-2.105643,4.000000
-1.023262,-0.465114,-3.940545,4.000000
1.458069,2.448301,0.504632,4.000000
4.587237,0.535168,-0.667764,4.000000
-0.803388,4.008579,-2.055509,4.000000
0.634099,0.858070,-2.049665,4.000000
8.103133,-0.268607,1.110737,4.000000
-0.755413,8.153079,-0.450504,4.000000
3.614623,-3.346629,3.240183,4.000000
-2.024684,-1.341192,5.181193,4.000000
3.768262,-4.178919,2.149309,4.000000
-0.417417,-0.102632,-2.465564,4.000000
1.406229,-0.587199,-3.008711,4.000000
1.835815,-0.075304,-3.043284,4.000000
6.807909,1.111384,1.427893,4.000000
-5.446320,-2.015682,-3.190812,4.000000
2.102443,0.184918,-2.991657,4.000000
-2.261746,-4.756003,2.566151,4.000000
3.135679,-3.717159,-1.311400,4.000000
6.339185,-0.590487,2.521702,4.000000
7.094995,-1.546759,0.312307,4.000000
1.132982,-7.168515,3.808321,4.000000
0.062065,3.984803,2.298505,4.000000
5.870203,0.151981,2.700554,4.000000
-0.948408,4.266161,-2.126918,4.000000
4.652142,-3.779026,1.881835,4.000000
-0.498797,-7.635045,0.968137,4.000000
-0.819619,4.047325,-2.150058,4.000000
8.240967,-0.459374,1.021146,4.000000
0.675917,0.856385,-1.995634,4.000000
